Month,ESG,CSR,ImpactInvesting,SRI,SustainableDevelopment,Country
2022-11,76,36,6,21,46,Switzerland
2022-12,58,32,3,17,37,Switzerland
2023-01,66,34,4,24,41,Switzerland
2023-02,71,30,6,23,42,Switzerland
2023-03,100,40,5,13,46,Switzerland
2023-04,79,34,5,14,32,Switzerland
2023-05,88,40,6,13,41,Switzerland
2023-06,83,34,5,14,28,Switzerland
2023-07,62,20,4,9,25,Switzerland
2023-08,81,25,6,10,22,Switzerland
2023-09,78,30,6,8,33,Switzerland
2023-10,89,35,4,13,37,Switzerland
2023-11,87,33,5,14,34,Switzerland
2023-12,69,30,3,8,30,Switzerland
2024-01,80,33,5,9,34,Switzerland
2024-02,82,32,4,11,32,Switzerland
2024-03,83,36,4,6,35,Switzerland
2024-04,82,35,6,9,36,Switzerland
2024-05,73,28,4,9,34,Switzerland
2024-06,74,32,4,7,24,Switzerland
2024-07,67,20,4,8,19,Switzerland
2024-08,59,28,4,7,24,Switzerland
2024-09,67,33,4,6,34,Switzerland
2024-10,77,40,4,5,34,Switzerland
2024-11,78,34,5,7,29,Switzerland
2024-12,57,23,4,5,23,Switzerland
2025-01,68,31,4,6,27,Switzerland
2025-02,68,30,5,6,30,Switzerland
2025-03,68,31,4,4,32,Switzerland
2004-01,0,0,0,0,0,Thailand
2004-02,0,0,0,0,100,Thailand
2004-03,0,0,0,0,77,Thailand
2004-04,0,0,0,0,0,Thailand
2004-05,0,0,0,0,64,Thailand
2004-06,0,0,0,0,49,Thailand
2004-07,0,0,0,0,42,Thailand
2004-08,0,0,0,0,40,Thailand
2004-09,0,0,0,0,62,Thailand
2004-10,0,0,0,0,0,Thailand
2004-11,0,0,0,0,32,Thailand
2004-12,0,0,0,0,41,Thailand
2005-01,0,0,0,0,46,Thailand
2005-02,0,0,0,0,36,Thailand
2005-03,0,0,0,0,0,Thailand
2005-04,0,0,0,0,0,Thailand
2005-05,0,0,0,0,25,Thailand
2005-06,0,0,0,0,51,Thailand
2005-07,0,0,0,0,44,Thailand
2005-08,0,0,0,0,35,Thailand
2005-09,0,0,0,0,41,Thailand
2005-10,0,0,0,0,33,Thailand
2005-11,0,0,0,0,39,Thailand
2005-12,0,0,0,0,33,Thailand
2006-01,0,0,0,0,39,Thailand
2006-02,0,0,0,0,33,Thailand
2006-03,0,0,0,0,32,Thailand
2006-04,0,19,0,0,23,Thailand
2006-05,0,23,0,0,26,Thailand
2006-06,0,17,0,0,33,Thailand
2006-07,0,16,0,0,31,Thailand
2006-08,0,17,0,0,24,Thailand
2006-09,0,14,0,0,33,Thailand
2006-10,0,24,0,0,29,Thailand
2006-11,0,20,0,0,29,Thailand
2006-12,0,23,0,0,19,Thailand
2007-01,0,26,0,0,42,Thailand
2007-02,0,29,0,0,23,Thailand
2007-03,0,28,0,0,12,Thailand
2007-04,0,25,0,0,15,Thailand
2007-05,0,26,0,0,10,Thailand
2007-06,0,40,0,0,22,Thailand
2007-07,0,40,0,0,25,Thailand
2007-08,0,38,0,0,22,Thailand
2007-09,0,36,0,0,31,Thailand
2007-10,0,36,0,0,28,Thailand
2007-11,0,48,0,0,25,Thailand
2007-12,0,35,0,0,16,Thailand
2008-01,0,46,0,0,23,Thailand
2008-02,0,58,0,0,19,Thailand
2008-03,0,38,0,0,13,Thailand
2008-04,0,52,0,0,12,Thailand
2008-05,0,47,0,0,13,Thailand
2008-06,0,55,0,0,21,Thailand
2008-07,0,59,0,0,20,Thailand
2008-08,0,52,0,0,20,Thailand
2008-09,0,63,0,0,26,Thailand
2008-10,0,45,0,0,14,Thailand
2008-11,0,46,0,0,14,Thailand
2008-12,0,52,0,0,18,Thailand
2009-01,0,57,0,0,19,Thailand
2009-02,0,72,0,0,17,Thailand
2009-03,0,50,0,0,14,Thailand
2009-04,0,37,0,0,9,Thailand
2009-05,0,47,0,0,10,Thailand
2009-06,0,68,0,0,17,Thailand
2009-07,0,62,0,0,14,Thailand
2009-08,0,58,0,0,20,Thailand
2009-09,0,73,0,0,23,Thailand
2009-10,0,51,0,0,15,Thailand
2009-11,0,64,0,0,18,Thailand
2009-12,0,47,0,0,11,Thailand
2010-01,0,62,0,0,18,Thailand
2010-02,0,67,0,0,15,Thailand
2010-03,0,46,0,0,10,Thailand
2010-04,0,45,0,0,9,Thailand
2010-05,0,42,0,0,8,Thailand
2010-06,0,66,0,0,18,Thailand
2010-07,0,70,0,0,13,Thailand
2010-08,0,63,0,0,19,Thailand
2010-09,0,70,0,0,25,Thailand
2010-10,0,48,0,0,11,Thailand
2010-11,0,69,0,0,17,Thailand
2010-12,0,47,0,0,13,Thailand
2011-01,0,43,0,0,19,Thailand
2011-02,0,51,0,0,18,Thailand
2011-03,0,38,0,0,8,Thailand
2011-04,0,34,0,0,6,Thailand
2011-05,0,33,0,0,8,Thailand
2011-06,0,46,0,0,10,Thailand
2011-07,0,44,0,0,10,Thailand
2011-08,1,42,0,0,15,Thailand
2011-09,0,44,0,0,19,Thailand
2011-10,0,31,0,0,10,Thailand
2011-11,0,30,0,0,14,Thailand
2011-12,0,28,0,0,12,Thailand
2012-01,0,36,0,0,16,Thailand
2012-02,0,35,0,0,17,Thailand
2012-03,1,36,0,0,9,Thailand
2012-04,0,26,0,0,6,Thailand
2012-05,0,33,0,0,6,Thailand
2012-06,1,34,0,0,10,Thailand
2012-07,0,44,0,0,11,Thailand
2012-08,0,38,0,0,12,Thailand
2012-09,1,42,0,0,14,Thailand
2012-10,1,30,0,0,8,Thailand
2012-11,0,35,0,0,10,Thailand
2012-12,0,30,0,0,7,Thailand
2013-01,0,32,0,0,11,Thailand
2013-02,1,38,0,0,13,Thailand
2013-03,0,30,0,0,6,Thailand
2013-04,1,29,0,0,5,Thailand
2013-05,0,30,0,0,4,Thailand
2013-06,0,36,0,0,7,Thailand
2013-07,0,40,0,0,6,Thailand
2013-08,0,37,0,0,10,Thailand
2013-09,1,45,0,0,13,Thailand
2013-10,1,32,0,0,8,Thailand
2013-11,1,34,0,0,9,Thailand
2013-12,1,28,0,0,8,Thailand
2014-01,1,37,0,0,8,Thailand
2014-02,1,35,0,0,10,Thailand
2014-03,1,31,0,0,7,Thailand
2014-04,1,24,0,0,5,Thailand
2014-05,1,25,0,0,5,Thailand
2014-06,1,27,0,0,5,Thailand
2014-07,1,28,0,0,6,Thailand
2014-08,1,32,0,0,8,Thailand
2014-09,1,39,0,0,9,Thailand
2014-10,2,34,0,0,8,Thailand
2014-11,1,36,0,0,10,Thailand
2014-12,1,26,0,0,7,Thailand
2015-01,1,31,0,0,7,Thailand
2015-02,1,34,0,0,9,Thailand
2015-03,1,30,0,0,7,Thailand
2015-04,1,30,0,0,7,Thailand
2015-05,1,29,0,0,7,Thailand
2015-06,1,26,0,0,6,Thailand
2015-07,0,28,0,0,7,Thailand
2015-08,1,26,0,0,9,Thailand
2015-09,1,37,0,0,11,Thailand
2015-10,1,30,0,0,9,Thailand
2015-11,1,38,0,0,11,Thailand
2015-12,1,27,0,0,8,Thailand
2016-01,1,24,0,0,9,Thailand
2016-02,0,34,0,0,11,Thailand
2016-03,1,30,0,0,9,Thailand
2016-04,1,31,0,0,7,Thailand
2016-05,1,29,0,0,8,Thailand
2016-06,1,27,0,0,9,Thailand
2016-07,1,23,0,0,8,Thailand
2016-08,1,29,0,0,10,Thailand
2016-09,1,35,0,0,11,Thailand
2016-10,1,30,0,0,9,Thailand
2016-11,1,45,0,0,11,Thailand
2016-12,0,24,0,0,10,Thailand
2017-01,0,30,0,0,11,Thailand
2017-02,0,37,0,0,12,Thailand
2017-03,0,43,0,0,12,Thailand
2017-04,1,35,0,0,9,Thailand
2017-05,1,33,0,0,8,Thailand
2017-06,1,32,0,0,8,Thailand
2017-07,0,33,0,0,9,Thailand
2017-08,1,36,0,0,10,Thailand
2017-09,1,42,0,0,12,Thailand
2017-10,0,37,0,0,10,Thailand
2017-11,1,43,0,0,11,Thailand
2017-12,0,29,0,0,10,Thailand
2018-01,0,33,0,0,11,Thailand
2018-02,1,39,0,0,11,Thailand
2018-03,0,34,0,0,11,Thailand
2018-04,0,26,0,0,9,Thailand
2018-05,1,27,0,0,9,Thailand
2018-06,1,28,0,0,7,Thailand
2018-07,0,27,0,0,9,Thailand
2018-08,1,31,0,1,11,Thailand
2018-09,0,36,0,0,13,Thailand
2018-10,1,32,0,0,9,Thailand
2018-11,1,34,0,0,11,Thailand
2018-12,1,23,0,0,8,Thailand
2019-01,1,27,0,0,11,Thailand
2019-02,2,31,0,1,11,Thailand
2019-03,1,27,1,1,10,Thailand
2019-04,1,25,1,1,7,Thailand
2019-05,1,26,1,1,7,Thailand
2019-06,2,28,0.5,1,8,Thailand
2019-07,2,28,1,1,10,Thailand
2019-08,2,33,1,1,11,Thailand
2019-09,3,39,1,2,10,Thailand
2019-10,3,28,1,2,8,Thailand
2019-11,4,30,1,2,8,Thailand
2019-12,3,20,1,2,8,Thailand
2020-01,4,26,1,3,10,Thailand
2020-02,4,26,1,3,11,Thailand
2020-03,4,24,1,3,8,Thailand
2020-04,5,20,1,3,6,Thailand
2020-05,2,15,1,2,6,Thailand
2020-06,4,18,1,3,6,Thailand
2020-07,4,23,1,2,7,Thailand
2020-08,4,24,1,3,10,Thailand
2020-09,5,26,1,2,10,Thailand
2020-10,3,28,0.5,2,11,Thailand
2020-11,4,24,1,1,9,Thailand
2020-12,4,18,0,0,7,Thailand
2021-01,5,20,0,0.5,8,Thailand
2021-02,5,20,0,1,10,Thailand
2021-03,5,23,1,2,11,Thailand
2021-04,6,16,1,1,6,Thailand
2021-05,6,18,1,2,8,Thailand
2021-06,7,16,1,2,10,Thailand
2021-07,7,17,2,2,10,Thailand
2021-08,6,18,1,1,18,Thailand
2021-09,10,20,1,2,18,Thailand
2021-10,9,19,0,1,18,Thailand
2021-11,10,19,1,1,19,Thailand
2021-12,7,16,0,1,20,Thailand
2022-01,10,23,1,0,30,Thailand
2022-02,11,28,0,1,46,Thailand
2022-03,11,26,0.5,1,36,Thailand
2022-04,9,26,0,0.5,18,Thailand
2022-05,10,23,1,0.5,17,Thailand
2022-06,10,26,1,0,20,Thailand
2022-07,10,26,0,0,24,Thailand
2022-08,11,29,0,0.5,27,Thailand
2022-09,13,29,0,0.5,33,Thailand
2022-10,14,23,0,0.5,21,Thailand
2022-11,14,24,0,0.5,23,Thailand
2022-12,12,21,0,1,21,Thailand
2023-01,14,22,0,1,26,Thailand
2023-02,16,27,0,1,33,Thailand
2023-03,14,24,0,0,26,Thailand
2023-04,12,17,0,0,13,Thailand
2023-05,13,22,0,0.5,14,Thailand
2023-06,16,25,0.5,0.5,13,Thailand
2023-07,18,24,0,0.5,18,Thailand
2023-08,18,28,0,0,20,Thailand
2023-09,21,29,0.5,0,24,Thailand
2023-10,20,23,0,0.5,17,Thailand
2023-11,34,25,0,1,15,Thailand
2023-12,67,20,0,0.5,14,Thailand
2024-01,27,28,0,1,18,Thailand
2024-02,29,30,0,0,22,Thailand
2024-03,28,27,0,0,19,Thailand
2024-04,23,23,0,1,13,Thailand
2024-05,25,25,0,0,17,Thailand
2024-06,30,26,0,1,19,Thailand
2024-07,36,28,0,1,22,Thailand
2024-08,39,30,0,0,22,Thailand
2024-09,45,31,0,1,21,Thailand
2024-10,43,27,0,0,17,Thailand
2024-11,52,24,0,0,20,Thailand
2024-12,88,21,0,0,16,Thailand
2025-01,34,24,0,1,20,Thailand
2025-02,35,25,1,0,22,Thailand
2025-03,46,23,0.5,0.5,16,Thailand
2004-01,0,0,0,0,100,Turkey
2004-02,0,0,0,0,0,Turkey
2004-03,0,0,0,0,0,Turkey
2004-04,0,0,0,0,0,Turkey
2004-05,0,0,0,0,80,Turkey
2004-06,0,0,0,0,0,Turkey
2004-07,0,0,0,0,0,Turkey
2004-08,0,0,0,0,0,Turkey
2004-09,0,0,0,0,0,Turkey
2004-10,0,0,0,0,0,Turkey
2004-11,0,0,0,0,0,Turkey
2004-12,0,35,0,0,40,Turkey
2005-01,0,0,0,0,36,Turkey
2005-02,0,0,0,0,0,Turkey
2005-03,0,0,0,0,28,Turkey
2005-04,0,0,0,0,0,Turkey
2005-05,0,0,0,0,24,Turkey
2005-06,0,0,0,0,0,Turkey
2005-07,0,0,0,0,0,Turkey
2005-08,0,0,0,0,0,Turkey
2005-09,0,19,0,0,0,Turkey
2005-10,0,0,0,16,17,Turkey
2005-11,0,22,0,0,20,Turkey
2005-12,0,18,0,0,21,Turkey
2006-01,0,0,0,0,0,Turkey
2006-02,0,0,0,0,0,Turkey
2006-03,0,0,0,0,14,Turkey
2006-04,0,18,0,0,10,Turkey
2006-05,0,14,0,0,14,Turkey
2006-06,0,9,0,0,0,Turkey
2006-07,0,0,0,0,12,Turkey
2006-08,0,10,0,0,0,Turkey
2006-09,0,0,0,0,0,Turkey
2006-10,0,9,0,0,0,Turkey
2006-11,0,14,0,0,12,Turkey
2006-12,0,11,0,0,7,Turkey
2007-01,0,9,0,0,10,Turkey
2007-02,0,13,0,0,9,Turkey
2007-03,0,15,0,0,8,Turkey
2007-04,0,9,0,0,8,Turkey
2007-05,0,8,0,0,9,Turkey
2007-06,0,7,0,0,7,Turkey
2007-07,0,8,0,0,0,Turkey
2007-08,0,8,0,0,4,Turkey
2007-09,0,6,0,0,0,Turkey
2007-10,0,7,0,0,7,Turkey
2007-11,0,14,0,0,7,Turkey
2007-12,0,15,0,0,5,Turkey
2008-01,0,15,0,0,5,Turkey
2008-02,0,7,0,0,0,Turkey
2008-03,0,11,0,0,8,Turkey
2008-04,0,11,0,0,6,Turkey
2008-05,4,11,0,0,6,Turkey
2008-06,0,11,0,0,4,Turkey
2008-07,0,9,0,0,0,Turkey
2008-08,0,12,0,0,4,Turkey
2008-09,0,11,0,0,4,Turkey
2008-10,0,11,0,0,0,Turkey
2008-11,0,10,0,0,4,Turkey
2008-12,0,12,0,0,0,Turkey
2009-01,0,10,0,0,3,Turkey
2009-02,0,8,0,0,0,Turkey
2009-03,0,11,0,0,5,Turkey
2009-04,0,12,0,0,6,Turkey
2009-05,0,11,0,0,6,Turkey
2009-06,0,9,0,0,3,Turkey
2009-07,0,8,0,0,0,Turkey
2009-08,0,10,0,0,0,Turkey
2009-09,0,7,0,0,0,Turkey
2009-10,0,11,0,0,7,Turkey
2009-11,0,14,0,0,6,Turkey
2009-12,0,12,0,0,4,Turkey
2010-01,0,12,0,0,4,Turkey
2010-02,0,11,0,0,0,Turkey
2010-03,0,9,0,0,5,Turkey
2010-04,0,11,0,0,4,Turkey
2010-05,0,11,0,0,7,Turkey
2010-06,0,6,0,0,4,Turkey
2010-07,4,7,0,0,0,Turkey
2010-08,0,6,0,0,0,Turkey
2010-09,0,9,0,0,3,Turkey
2010-10,0,8,0,0,4,Turkey
2010-11,0,10,0,0,5,Turkey
2010-12,0,11,0,0,5,Turkey
2011-01,0,7,0,0,3,Turkey
2011-02,0,8,0,0,3,Turkey
2011-03,0,8,0,0,4,Turkey
2011-04,1,6,0,0,5,Turkey
2011-05,1,8,0,0,4,Turkey
2011-06,1,6,0,0,1,Turkey
2011-07,0,6,0,0,2,Turkey
2011-08,1,6,0,0,2,Turkey
2011-09,2,5,0,0,2,Turkey
2011-10,1,8,0,0,5,Turkey
2011-11,1,7,0,0,4,Turkey
2011-12,1,9,0,0,5,Turkey
2012-01,2,8,0,0,4,Turkey
2012-02,2,6,0,0,3,Turkey
2012-03,2,10,0,0,5,Turkey
2012-04,3,7,0,0,5,Turkey
2012-05,3,8,0,0,5,Turkey
2012-06,2,5,0,0,4,Turkey
2012-07,2,8,0,0,2,Turkey
2012-08,2,6,0,0,1,Turkey
2012-09,2,7,0,0,2,Turkey
2012-10,2,7,0,0,3,Turkey
2012-11,2,8,0,0,5,Turkey
2012-12,3,7,0,0,4,Turkey
2013-01,2,8,0,0,2,Turkey
2013-02,3,8,0,0,2,Turkey
2013-03,3,9,0,0,3,Turkey
2013-04,3,10,0,0,3,Turkey
2013-05,3,9,0,0,4,Turkey
2013-06,2,7,0,0,2,Turkey
2013-07,3,7,0,0,2,Turkey
2013-08,3,7,0,0,2,Turkey
2013-09,3,9,0,0,3,Turkey
2013-10,3,10,0,0,3,Turkey
2013-11,3,12,0,0,4,Turkey
2013-12,3,12,0,0,4,Turkey
2014-01,2,9,0,0,3,Turkey
2014-02,2,7,0,1,3,Turkey
2014-03,3,10,0,0,2,Turkey
2014-04,2,14,0,0,4,Turkey
2014-05,3,14,0,0,4,Turkey
2014-06,2,16,0,0,3,Turkey
2014-07,3,18,0,0,3,Turkey
2014-08,3,20,0,0,1,Turkey
2014-09,3,23,0,0,2,Turkey
2014-10,3,17,0,0,2,Turkey
2014-11,3,18,0,0,5,Turkey
2014-12,2,17,0,0,5,Turkey
2015-01,3,18,0,0,4,Turkey
2015-02,2,17,0,0,3,Turkey
2015-03,3,19,0,0,5,Turkey
2015-04,4,20,0,0,4,Turkey
2015-05,3,18,0,0,5,Turkey
2015-06,1,20,0,0,3,Turkey
2015-07,1,24,0,0,2,Turkey
2015-08,2,20,0,0,2,Turkey
2015-09,1,23,0,0,2,Turkey
2015-10,1,19,0,0,4,Turkey
2015-11,2,18,0,0,4,Turkey
2015-12,2,19,0,0,5,Turkey
2016-01,2,21,0,0,4,Turkey
2016-02,1,18,0,0,4,Turkey
2016-03,1,17,0,0,5,Turkey
2016-04,2,21,0,0,5,Turkey
2016-05,2,24,0,0,7,Turkey
2016-06,1,28,0,0,6,Turkey
2016-07,1,24,0,0,2,Turkey
2016-08,2,26,0,0,3,Turkey
2016-09,1,26,0,0,2,Turkey
2016-10,1,21,0,0,5,Turkey
2016-11,1,6,0,0,7,Turkey
2016-12,0,3,0,0,6,Turkey
2017-01,1,3,0,0,6,Turkey
2017-02,0,3,0,0,11,Turkey
2017-03,0,3,0,0,16,Turkey
2017-04,0,4,0,0,10,Turkey
2017-05,0,3,0,0,10,Turkey
2017-06,0,2,0,0,5,Turkey
2017-07,0,2,0,0,4,Turkey
2017-08,0,1,0,0,4,Turkey
2017-09,0,3,0,0,4,Turkey
2017-10,0,3,0,0,5,Turkey
2017-11,0,3,0,0,7,Turkey
2017-12,0,3,0,0,8,Turkey
2018-01,0,2,0,0,6,Turkey
2018-02,0,3,0,0,11,Turkey
2018-03,0,3,0,0,17,Turkey
2018-04,0,3,1,0,11,Turkey
2018-05,1,4,0,0,12,Turkey
2018-06,0,3,0,0,5,Turkey
2018-07,1,2,0,0,6,Turkey
2018-08,0,3,0,0,3,Turkey
2018-09,0,2,0,0,5,Turkey
2018-10,0,3,0,0,7,Turkey
2018-11,0,4,0,1,8,Turkey
2018-12,0,3,0,0,10,Turkey
2019-01,1,3,0,0,7,Turkey
2019-02,1,3,0,0,9,Turkey
2019-03,1,3,0,0,13,Turkey
2019-04,0,3,0,0,17,Turkey
2019-05,0,3,0,0,16,Turkey
2019-06,0,4,0,0,9,Turkey
2019-07,0,4,0,0,6,Turkey
2019-08,0,3,0,0,7,Turkey
2019-09,0,6,0,1,6,Turkey
2019-10,0,8,0,0,8,Turkey
2019-11,0,6,0,0,11,Turkey
2019-12,0,6,0,0,12,Turkey
2020-01,1,5,0,0,10,Turkey
2020-02,0,5,0,1,11,Turkey
2020-03,1,5,0,1,9,Turkey
2020-04,1,11,0,0,11,Turkey
2020-05,1,10,0,0,13,Turkey
2020-06,1,9,0,0,12,Turkey
2020-07,1,7,0,0,5,Turkey
2020-08,1,4,0,0,5,Turkey
2020-09,1,4,0,0,8,Turkey
2020-10,1,5,1,0,8,Turkey
2020-11,1,7,0,0,11,Turkey
2020-12,1,7,0,0,12,Turkey
2021-01,1,7,0,0,13,Turkey
2021-02,1,5,0,0,11,Turkey
2021-03,2,6,0,0,11,Turkey
2021-04,3,11,1,0,18,Turkey
2021-05,3,6,0,0,13,Turkey
2021-06,4,12,1,1,14,Turkey
2021-07,3,6,0,0,6,Turkey
2021-08,3,6,0,0,8,Turkey
2021-09,4,5,1,0,10,Turkey
2021-10,3,6,1,0,10,Turkey
2021-11,4,8,0,0,13,Turkey
2021-12,4,6,0,0,12,Turkey
2022-01,4,8,0,0,18,Turkey
2022-02,6,7,0,0,17,Turkey
2022-03,6,8,1,0.5,20,Turkey
2022-04,6,9,0,0,23,Turkey
2022-05,6,8,0,0.5,20,Turkey
2022-06,6,7,0,0,16,Turkey
2022-07,5,6,0,0,8,Turkey
2022-08,5,6,0,1,14,Turkey
2022-09,5,4,0,0,13,Turkey
2022-10,6,7,0,1,20,Turkey
2022-11,7,8,0.5,1,26,Turkey
2022-12,6,8,0.5,0,19,Turkey
2023-01,7,8,1,0.5,18,Turkey
2023-02,5,6,0,0,12,Turkey
2023-03,8,9,1,0,19,Turkey
2023-04,6,9,1,0,23,Turkey
2023-05,8,13,1,0,20,Turkey
2023-06,8,10,0,0,20,Turkey
2023-07,7,6,1,0,11,Turkey
2023-08,7,5,0,1,11,Turkey
2023-09,7,6,0,0,12,Turkey
2023-10,7,8,0,0,18,Turkey
2023-11,8,8,0,0,22,Turkey
2023-12,7,8,0,0,21,Turkey
2024-01,8,7,0.5,0,19,Turkey
2024-02,8,7,1,0,20,Turkey
2024-03,8,8,0,0,22,Turkey
2024-04,9,7,1,0,23,Turkey
2024-05,9,9,1,0,30,Turkey
2024-06,9,7,1,1,18,Turkey
2024-07,9,7,1,1,14,Turkey
2024-08,8,6,0,0,11,Turkey
2024-09,9,5,1,1,18,Turkey
2024-10,9,9,0,0,24,Turkey
2024-11,9,9,0,1,29,Turkey
2024-12,9,9,0,0,23,Turkey
2025-01,8,8,0,0,20,Turkey
2025-02,9,8,0,0,20,Turkey
2025-03,8,6,0.5,0.5,24,Turkey
2004-01,0,83,0,0,75,UK
2004-02,0,79,0,0,93,UK
2004-03,0,81,0,0,90,UK
2004-04,0,83,0,0,77,UK
2004-05,0,95,0,0,89,UK
2004-06,0,72,0,0,71,UK
2004-07,0,76,0,0,53,UK
2004-08,0,70,0,0,51,UK
2004-09,6,59,0,0,50,UK
2004-10,0,77,0,0,80,UK
2004-11,0,79,0,0,75,UK
2004-12,0,77,0,0,76,UK
2005-01,7,64,0,5,69,UK
2005-02,13,90,0,0,74,UK
2005-03,12,81,0,0,74,UK
2005-04,10,85,0,0,76,UK
2005-05,8,83,0,0,70,UK
2005-06,6,56,0,4,44,UK
2005-07,5,52,0,0,46,UK
2005-08,6,63,0,0,43,UK
2005-09,4,57,0,4,47,UK
2005-10,7,66,0,3,55,UK
2005-11,4,76,0,4,72,UK
2005-12,0,58,0,0,49,UK
2006-01,3,65,0,3,55,UK
2006-02,4,79,0,3,58,UK
2006-03,4,84,0,3,62,UK
2006-04,4,75,0,0,49,UK
2006-05,4,77,0,2,63,UK
2006-06,6,58,0,0,44,UK
2006-07,5,57,0,3,34,UK
2006-08,5,56,0,0,29,UK
2006-09,4,54,0,0,33,UK
2006-10,5,65,0,3,50,UK
2006-11,7,74,0,0,51,UK
2006-12,4,57,0,0,40,UK
2007-01,4,69,0,2,47,UK
2007-02,4,75,0,4,43,UK
2007-03,3,74,0,3,53,UK
2007-04,4,72,0,2,43,UK
2007-05,5,83,0,3,40,UK
2007-06,5,59,0,3,38,UK
2007-07,5,57,0,2,31,UK
2007-08,4,57,0,3,29,UK
2007-09,4,57,0,2,31,UK
2007-10,4,77,0,3,47,UK
2007-11,5,80,0,2,44,UK
2007-12,4,61,0,3,39,UK
2008-01,4,72,0,2,41,UK
2008-02,5,71,0,2,44,UK
2008-03,4,82,0,2,44,UK
2008-04,4,77,0,3,48,UK
2008-05,5,73,0,2,45,UK
2008-06,5,51,0,2,39,UK
2008-07,5,52,0,3,31,UK
2008-08,4,53,0,3,32,UK
2008-09,4,52,0,2,37,UK
2008-10,5,59,0,2,49,UK
2008-11,5,64,0,2,46,UK
2008-12,4,49,0,2,35,UK
2009-01,5,61,0,2,39,UK
2009-02,4,62,0,2,41,UK
2009-03,6,65,0,2,53,UK
2009-04,6,64,0,3,50,UK
2009-05,4,62,0,3,52,UK
2009-06,5,51,0,2,41,UK
2009-07,5,47,0,2,30,UK
2009-08,4,44,0,3,34,UK
2009-09,5,46,0,2,40,UK
2009-10,4,54,0,2,48,UK
2009-11,5,68,0,2,52,UK
2009-12,4,53,0,1,39,UK
2010-01,6,58,0,2,39,UK
2010-02,6,64,0,2,49,UK
2010-03,6,70,0,2,50,UK
2010-04,5,68,0,3,49,UK
2010-05,5,71,0,3,53,UK
2010-06,6,50,0,1,36,UK
2010-07,7,45,0,2,27,UK
2010-08,7,47,0,2,30,UK
2010-09,8,54,0,3,39,UK
2010-10,7,95,0,2,43,UK
2010-11,7,81,0,2,51,UK
2010-12,6,52,0,2,32,UK
2011-01,7,65,0,2,29,UK
2011-02,8,82,0,3,30,UK
2011-03,8,97,1,3,35,UK
2011-04,9,78,0,3,24,UK
2011-05,8,85,0,3,27,UK
2011-06,7,71,0,2,21,UK
2011-07,8,51,1,3,16,UK
2011-08,7,52,1,2,14,UK
2011-09,7,50,1,3,19,UK
2011-10,8,61,1,3,26,UK
2011-11,7,73,1,3,28,UK
2011-12,6,56,0.5,2,18,UK
2012-01,7,69,0.5,2,24,UK
2012-02,8,69,1,4,26,UK
2012-03,8,83,1,4,26,UK
2012-04,7,66,1,2,23,UK
2012-05,8,68,1,3,24,UK
2012-06,7,44,0,2,17,UK
2012-07,8,56,1,2,13,UK
2012-08,7,50,2,2,12,UK
2012-09,7,49,1,2,14,UK
2012-10,7,59,1,2,21,UK
2012-11,7,67,1,3,23,UK
2012-12,5,49,1,1,15,UK
2013-01,6,58,1,3,18,UK
2013-02,9,63,1,4,19,UK
2013-03,7,65,1,3,20,UK
2013-04,7,67,1,3,22,UK
2013-05,7,57,1,3,20,UK
2013-06,7,49,1,3,13,UK
2013-07,9,50,1,3,9,UK
2013-08,7,46,1,2,8,UK
2013-09,8,47,1,2,12,UK
2013-10,9,56,1,2,17,UK
2013-11,8,67,1,3,21,UK
2013-12,6,55,1,2,14,UK
2014-01,11,60,1,3,18,UK
2014-02,8,64,1,3,17,UK
2014-03,8,72,1,3,20,UK
2014-04,8,64,1,3,16,UK
2014-05,9,67,1,3,16,UK
2014-06,11,53,1,4,13,UK
2014-07,10,44,1,2,11,UK
2014-08,8,50,1,2,8,UK
2014-09,9,53,2,3,13,UK
2014-10,9,63,2,4,16,UK
2014-11,9,67,1,3,19,UK
2014-12,7,54,1,3,14,UK
2015-01,9,62,1,3,18,UK
2015-02,9,70,2,4,17,UK
2015-03,10,68,1,3,19,UK
2015-04,9,70,1,3,17,UK
2015-05,9,67,1,3,16,UK
2015-06,9,53,1,3,13,UK
2015-07,9,52,1,3,11,UK
2015-08,8,53,1,3,10,UK
2015-09,10,49,1,3,19,UK
2015-10,9,62,1,3,21,UK
2015-11,8,71,1,3,22,UK
2015-12,7,53,1,3,15,UK
2016-01,9,61,1,3,19,UK
2016-02,10,68,2,3,21,UK
2016-03,9,63,2,4,19,UK
2016-04,10,70,2,3,21,UK
2016-05,9,65,2,3,19,UK
2016-06,10,46,2,3,13,UK
2016-07,10,49,2,3,10,UK
2016-08,9,49,2,3,9,UK
2016-09,10,51,1,3,13,UK
2016-10,10,62,2,3,16,UK
2016-11,3,61,2,4,23,UK
2016-12,2,52,1,3,18,UK
2017-01,3,57,2,4,23,UK
2017-02,3,62,2,4,23,UK
2017-03,4,74,3,4,27,UK
2017-04,3,65,2,4,22,UK
2017-05,4,59,2,4,23,UK
2017-06,6,48,2,4,15,UK
2017-07,10,42,2,3,12,UK
2017-08,9,47,2,3,13,UK
2017-09,9,44,3,3,17,UK
2017-10,10,57,3,3,21,UK
2017-11,10,60,3,4,22,UK
2017-12,7,47,2,2,17,UK
2018-01,9,55,3,4,21,UK
2018-02,11,57,3,4,21,UK
2018-03,10,63,3,5,23,UK
2018-04,10,67,3,6,26,UK
